youID,title,accountName,pub_date,description,link,duration,TotalComments,Avglength,TotalReplies
4ab4EBZRtVc,"Preschool Video Animal Island Learning Adventure (AILA) | Letters, Songs, Story Books",AILA Preschool Learning System,2022-04-10T08:43:36Z,"Learn Letters, Numbers, Vocabulary Words, Children's Songs, Social and Emotional Skills. Learn More: https://animalisland.us/ ...",https://www.youtube.com/watch?v=4ab4EBZRtVc,1199,0,0,0
nv3ocntSSUU,Abandoned toddler rescued and raised by feral dogs | 60 Minutes Australia,60 Minutes Australia,2018-11-07T08:30:00Z,"It's an extraordinary story. A little girl, neglected, rejected, abandoned by her parents. For comfort, she snuggles up in the farmyard ...",https://www.youtube.com/watch?v=nv3ocntSSUU,952,0,0,0
_DV-qxbwUo8,Breathe | A Children&#39;s Song for Self-Regulation | Songs For Social-Emotional Learning,Music For Kiddos,2021-05-22T13:00:52Z,FREE Download of the chords + lyrics can be found here: https://bit.ly/3u8WpBW Breathe is a children's song for self-regulation.,https://www.youtube.com/watch?v=_DV-qxbwUo8,153,0,0,0
C_bb5cMT0HA,Flippy Friends - Emotional Coping Toy for Baby + Toddler,Wee Gallery,2021-03-08T19:32:19Z,A peek into our process of toys and baby products design. Our Flippy Friends are a companion that will stimulate your child's ...,https://www.youtube.com/watch?v=C_bb5cMT0HA,61,0,0,0
ApJAOoZi1Sk,Animal Island Learning Adventure (AILA) Preschool Learning System | Learning Session,AILA Preschool Learning System,2022-04-10T20:10:16Z,"Learn Letters, Numbers, Vocabulary Words, Children's Songs, Social and Emotional Skills. Learn More: https://animalisland.us/ ...",https://www.youtube.com/watch?v=ApJAOoZi1Sk,1244,0,0,0
t_P_e6uXKNs,"Preschool Video Animal Island Learning Adventure (AILA) | Letters, Songs, Story Books",AILA Preschool Learning System,2022-04-07T20:07:21Z,"Learn Letters, Numbers, Vocabulary Words, Children's Songs, Social and Emotional Skills. Learn More: https://animalisland.us/ ...",https://www.youtube.com/watch?v=t_P_e6uXKNs,1036,0,0,0
ZcnhzSgEYb8,How COVID-19 is affecting child development,CBC News,2021-03-10T15:22:11Z,"Caron Irwin, a child development expert and parenting coach, answers viewer questions about how the pandemic, lockdowns and ...",https://www.youtube.com/watch?v=ZcnhzSgEYb8,687,70,124.16,94
VkAnfsGLfr4,Teach Emotions and Feelings to kids | How to teach Emotions with fun activity for preschool,Keerti's CraftShala,2020-06-20T11:40:14Z,"Greetings from Keerti's CraftShala !! In this video, I am sharing some interesting ways to teach our kids about different feelings and ...",https://www.youtube.com/watch?v=VkAnfsGLfr4,288,0,0,0
8zmVdYkb6BY,"Preschool Video Animal Island Learning Adventure (AILA) | Letters, Songs, Story Books",AILA Preschool Learning System,2022-04-07T16:07:49Z,"Learn Letters, Numbers, Vocabulary Words, Children's Songs, Social and Emotional Skills. Learn More: https://animalisland.us/ ...",https://www.youtube.com/watch?v=8zmVdYkb6BY,1043,0,0,0
tDARqvyT_rs,"Preschool Video Animal Island Learning Adventure (AILA) | Letters, Songs, Story Books",AILA Preschool Learning System,2022-04-10T12:04:00Z,"Learn Letters, Numbers, Vocabulary Words, Children's Songs, Social and Emotional Skills. Learn More: https://animalisland.us/ ...",https://www.youtube.com/watch?v=tDARqvyT_rs,1391,0,0,0
jp1BZN-vY_k,Emotional development-,Nanthaman Krajajang,2021-11-22T06:30:11Z,,https://www.youtube.com/watch?v=jp1BZN-vY_k,42,0,0,0
miFBzY4Jd7o,"Preschool Video Animal Island Learning Adventure (AILA) | Letters, Songs, Story Books",AILA Preschool Learning System,2022-04-03T12:02:30Z,"Learn Letters, Numbers, Vocabulary Words, Children's Songs, Social and Emotional Skills. Learn More: https://animalisland.us/ ...",https://www.youtube.com/watch?v=miFBzY4Jd7o,1001,0,0,0
ZjZxShnZwQA,"Preschool Video Animal Island Learning Adventure (AILA) | Letters, Songs, Story Books",AILA Preschool Learning System,2022-04-05T08:42:42Z,"Learn Letters, Numbers, Vocabulary Words, Children's Songs, Social and Emotional Skills. Learn More: https://animalisland.us/ ...",https://www.youtube.com/watch?v=ZjZxShnZwQA,937,0,0,0
QHXipia3u-0,EYFS Communication and language – Interactions,Department for Education,2021-05-11T12:30:38Z,Children are born pre-programmed to communicate and will naturally seek out interaction. Practitioners give their top tips for ...,https://www.youtube.com/watch?v=QHXipia3u-0,265,0,0,0
koDC017o_PU,"Preschool Video Animal Island Learning Adventure (AILA) | Letters, Songs, Story Books",AILA Preschool Learning System,2022-04-09T16:08:49Z,"Learn Letters, Numbers, Vocabulary Words, Children's Songs, Social and Emotional Skills. Learn More: https://animalisland.us/ ...",https://www.youtube.com/watch?v=koDC017o_PU,1102,0,0,0
B8HlkcsMsZE,"Preschool Video Animal Island Learning Adventure (AILA) | Letters, Songs, Story Books",AILA Preschool Learning System,2022-04-08T20:43:07Z,"Learn Letters, Numbers, Vocabulary Words, Children's Songs, Social and Emotional Skills. Learn More: https://animalisland.us/ ...",https://www.youtube.com/watch?v=B8HlkcsMsZE,1265,0,0,0
gX4EFwv76Vg,HOW NOT TO SCREW UP YOUR KIDS - Gabor Maté | London Real,London Real,2018-12-22T18:00:08Z,Join my DeFi Academy: https://londonreal.tv/defi-ytd 2022 SUMMIT TICKETS: https://londonreal.tv/summit/ FREE FULL ...,https://www.youtube.com/watch?v=gX4EFwv76Vg,611,908,227.01,683
tbeg7aTkhts,"Preschool Video Animal Island Learning Adventure (AILA) | Letters, Songs, Story Books",AILA Preschool Learning System,2022-04-04T12:02:36Z,"Learn Letters, Numbers, Vocabulary Words, Children's Songs, Social and Emotional Skills. Learn More: https://animalisland.us/ ...",https://www.youtube.com/watch?v=tbeg7aTkhts,982,0,0,0
sysklOOUA6U,"Preschool Video Animal Island Learning Adventure (AILA) | Letters, Songs, Story Books",AILA Preschool Learning System,2022-04-09T08:02:07Z,"Learn Letters, Numbers, Vocabulary Words, Children's Songs, Social and Emotional Skills. Learn More: https://animalisland.us/ ...",https://www.youtube.com/watch?v=sysklOOUA6U,867,0,0,0
#NAME?,"Preschool Video Animal Island Learning Adventure (AILA) | Letters, Songs, Story Books",AILA Preschool Learning System,2022-04-05T16:07:42Z,"Learn Letters, Numbers, Vocabulary Words, Children's Songs, Social and Emotional Skills. Learn More: https://animalisland.us/ ...",https://www.youtube.com/watch?v=-L8UErQnsTg,1087,0,0,0
lkMWVkgCLtw,Animal Island Learning Adventure (AILA) Preschool Learning System | Learning Session,AILA Preschool Learning System,2022-04-04T08:45:28Z,"Learn Letters, Numbers, Vocabulary Words, Children's Songs, Social and Emotional Skills. Learn More: https://animalisland.us/ ...",https://www.youtube.com/watch?v=lkMWVkgCLtw,1382,0,0,0
lNEXGGIlb28,Social emotional development activity,Ariel,2014-02-21T22:08:15Z,Social emotional development activity for CHDV 108.,https://www.youtube.com/watch?v=lNEXGGIlb28,16,0,0,0
G2XBIkHW954,The linguistic genius of babies | Patricia Kuhl,TED,2011-02-18T14:05:44Z,"http://www.ted.com At TEDxRainier, Patricia Kuhl shares astonishing findings about how babies learn one language over another ...",https://www.youtube.com/watch?v=G2XBIkHW954,808,205,204.21,45
7xCe2m0kiSg,Why Finland&#39;s schools outperform most others across the developed world | 7.30,ABC News (Australia),2020-01-31T19:00:00Z,Finland has an economy and a population about the fifth the size of Australia's. But its schools consistently outperform ours and ...,https://www.youtube.com/watch?v=7xCe2m0kiSg,408,0,0,0
1IH0nYSRsi8,Best Educational Cartoons | Teaching children to help others | Everythings Rosie,Everything's Rosie,2017-09-21T07:32:11Z,Rosie and her friends help Big Bear with his chores when he hurts his arm SUBSCRIBE: ...,https://www.youtube.com/watch?v=1IH0nYSRsi8,1705,0,0,0
crOqjLnKkbM,"Preschool Video Animal Island Learning Adventure (AILA) | Letters, Songs, Story Books",AILA Preschool Learning System,2022-04-09T12:02:22Z,"Learn Letters, Numbers, Vocabulary Words, Children's Songs, Social and Emotional Skills. Learn More: https://animalisland.us/ ...",https://www.youtube.com/watch?v=crOqjLnKkbM,1014,0,0,0
F8HJtOqmzmY,"Preschool Video Animal Island Learning Adventure (AILA) | Letters, Songs, Story Books",AILA Preschool Learning System,2022-04-07T08:43:56Z,"Learn Letters, Numbers, Vocabulary Words, Children's Songs, Social and Emotional Skills. Learn More: https://animalisland.us/ ...",https://www.youtube.com/watch?v=F8HJtOqmzmY,936,0,0,0
gLt_4CBdqlA,Kid Dancers MOVE JUDGES TO TEARS with EMOTIONAL AERIAL DANCE Performance!,Top Viral Talent,2020-09-02T15:00:10Z,Kid Dancers MOVE JUDGES TO TEARS with EMOTIONAL AERIAL DANCE Performance! Subscribe for more Top Viral Talent ...,https://www.youtube.com/watch?v=gLt_4CBdqlA,511,4361,38.98,473
9OecKgMEtdU,"Preschool Video Animal Island Learning Adventure (AILA) | Letters, Songs, Story Books",AILA Preschool Learning System,2022-04-06T12:02:48Z,"Learn Letters, Numbers, Vocabulary Words, Children's Songs, Social and Emotional Skills. Learn More: https://animalisland.us/ ...",https://www.youtube.com/watch?v=9OecKgMEtdU,1017,0,0,0
#NAME?,Police Car cartoon for kids 🚔 Educational songs for children | HeyKids,HeyKids - Nursery Rhymes,2021-02-01T11:58:59Z,The most beautiful animated nursery rhymes compilation: POLICE CAR song and many more cartoons for kids! HeyKids Spotify ...,https://www.youtube.com/watch?v=-kwFw-UrX6E,2030,0,0,0
HdOSgL-YofM,GROSS  AND FINE MOTOR DEVELOPMENT|CDP|CTET2020|B.ED|,Aspiring Teachers,2020-04-05T12:13:29Z,This topic is taken from the subject CDP under PHYSICAL DEVELOPMENT. It tells you about the difference between gross motor ...,https://www.youtube.com/watch?v=HdOSgL-YofM,336,30,34.7,8
MWl5MfjhGuE,Decibella and Her 6-Inch Voice | Child Story by Julia Cook,KidTimeStoryTime,2018-10-16T12:00:02Z,"Kids Books: DECIBELLA & HER 6-INCH VOICE read aloud for children is a LOUD story about a kid with a BIG Outdoor Voice, until ...",https://www.youtube.com/watch?v=MWl5MfjhGuE,726,0,0,0
TkPwr_plwhU,5 (More) Self Regulation Games and Activities | Social Emotional Learning,Kreative Leadership,2020-10-12T12:30:12Z,"In this video, I give you 5 research-proven and incredibly fun self regulation games & activities. And, I explain how & why these ...",https://www.youtube.com/watch?v=TkPwr_plwhU,793,10,57.8,3
6P-Y_M9q7RM,Kindness is My Superpower Read Aloud,Reading Pioneers Academy,2020-08-22T12:26:13Z,"I am so grateful to be reading, ""Kindness is My Superpower"" by Alicia Ortego who allowed me to read her book on my channel.",https://www.youtube.com/watch?v=6P-Y_M9q7RM,530,0,0,0
SFnMTHhKdkw,Rita Pierson: Every kid needs a champion | TED,TED,2013-05-03T15:13:34Z,"Rita Pierson, a teacher for 40 years, once heard a colleague say, ""They don't pay me to like the kids."" Her response: ""Kids don't ...",https://www.youtube.com/watch?v=SFnMTHhKdkw,469,1152,123.75,189
MpLV6ZZhhg8,Animal Island Learning Adventure (AILA) Preschool Learning System | Learning Session,AILA Preschool Learning System,2022-04-11T16:03:10Z,"Learn Letters, Numbers, Vocabulary Words, Children's Songs, Social and Emotional Skills. Learn More: https://animalisland.us/ ...",https://www.youtube.com/watch?v=MpLV6ZZhhg8,956,0,0,0
YrXz5_xBYQs,4 Great Children&#39;s Books For Teaching Social-Emotional Awareness,Chirp,2015-09-17T00:22:32Z,Here are four great children's books that will help you work on social-emotional awareness and build feelings coping skills with ...,https://www.youtube.com/watch?v=YrXz5_xBYQs,515,0,0,0
e5jJEBh48tg,Child Development Stages | Pre natal | Infancy | Early Childhood in Urdu,ITL,2020-04-08T12:00:33Z,Video Lectures Book Available WhatsApp no: 03109316585 For more Videos visit https://www.youtube.com/c/ITLkhurram .,https://www.youtube.com/watch?v=e5jJEBh48tg,704,16,22.38,8
G2XBIkHW954,The linguistic genius of babies | Patricia Kuhl,TED,2011-02-18T14:05:44Z,"http://www.ted.com At TEDxRainier, Patricia Kuhl shares astonishing findings about how babies learn one language over another ...",https://www.youtube.com/watch?v=G2XBIkHW954,808,205,204.21,45
6P-Y_M9q7RM,Kindness is My Superpower Read Aloud,Reading Pioneers Academy,2020-08-22T12:26:13Z,"I am so grateful to be reading, ""Kindness is My Superpower"" by Alicia Ortego who allowed me to read her book on my channel.",https://www.youtube.com/watch?v=6P-Y_M9q7RM,530,0,0,0
DhkAk2veULY,TEACH EDUC 101: Physical Development of Infants and Toddlers (PART A),louie jeffrey,2021-08-22T03:46:28Z,Credit to the rightful owner of the content of the slides. The presenter gives full citation to the author of the book used in this video.,https://www.youtube.com/watch?v=DhkAk2veULY,1579,4,25,1
SFnMTHhKdkw,Rita Pierson: Every kid needs a champion | TED,TED,2013-05-03T15:13:34Z,"Rita Pierson, a teacher for 40 years, once heard a colleague say, ""They don't pay me to like the kids."" Her response: ""Kids don't ...",https://www.youtube.com/watch?v=SFnMTHhKdkw,469,1152,123.75,189
#NAME?,Police Car cartoon for kids 🚔 Educational songs for children | HeyKids,HeyKids - Nursery Rhymes,2021-02-01T11:58:59Z,The most beautiful animated nursery rhymes compilation: POLICE CAR song and many more cartoons for kids! HeyKids Spotify ...,https://www.youtube.com/watch?v=-kwFw-UrX6E,2030,0,0,0
YrXz5_xBYQs,4 Great Children&#39;s Books For Teaching Social-Emotional Awareness,Chirp,2015-09-17T00:22:32Z,Here are four great children's books that will help you work on social-emotional awareness and build feelings coping skills with ...,https://www.youtube.com/watch?v=YrXz5_xBYQs,515,0,0,0
MpLV6ZZhhg8,Animal Island Learning Adventure (AILA) Preschool Learning System | Learning Session,AILA Preschool Learning System,2022-04-11T16:03:10Z,"Learn Letters, Numbers, Vocabulary Words, Children's Songs, Social and Emotional Skills. Learn More: https://animalisland.us/ ...",https://www.youtube.com/watch?v=MpLV6ZZhhg8,956,0,0,0
gLt_4CBdqlA,Kid Dancers MOVE JUDGES TO TEARS with EMOTIONAL AERIAL DANCE Performance!,Top Viral Talent,2020-09-02T15:00:10Z,Kid Dancers MOVE JUDGES TO TEARS with EMOTIONAL AERIAL DANCE Performance! Subscribe for more Top Viral Talent ...,https://www.youtube.com/watch?v=gLt_4CBdqlA,511,4361,38.98,473
DXqGpdjQsr0,Infant and Toddler Development Module 2,"Words on Wheels, Inc.",2015-05-01T12:14:31Z,,https://www.youtube.com/watch?v=DXqGpdjQsr0,512,0,0,0
uZxenUJhobo,M-20. Emotional Development,e-Content-Science,2020-10-12T08:28:15Z,,https://www.youtube.com/watch?v=uZxenUJhobo,1648,0,0,0
i9s53FLt4Vk,"Preschool Video Animal Island Learning Adventure (AILA) | Letters, Songs, Story Books",AILA Preschool Learning System,2022-04-05T12:02:38Z,"Learn Letters, Numbers, Vocabulary Words, Children's Songs, Social and Emotional Skills. Learn More: https://animalisland.us/ ...",https://www.youtube.com/watch?v=i9s53FLt4Vk,1008,0,0,0
gfghTDdh_uY,What are Developmental Stages of Children,Brentwood Open Learning College,2016-12-06T12:51:11Z,Explore what are developmental stages of children. Study accredited online child psychology Courses at Brentwood Open ...,https://www.youtube.com/watch?v=gfghTDdh_uY,214,1,105,0
o_tVFfmULMY,"Preschool Video Animal Island Learning Adventure (AILA) | Letters, Songs, Story Books",AILA Preschool Learning System,2022-04-03T08:43:03Z,"Learn Letters, Numbers, Vocabulary Words, Children's Songs, Social and Emotional Skills. Learn More: https://animalisland.us/ ...",https://www.youtube.com/watch?v=o_tVFfmULMY,1175,0,0,0
4bxF6pUxc9o,17 month old toddler says thank you mama with so much love 🦋,Chai stories with jyotika,2021-05-01T10:02:56Z,"Physical development - great form of exercise , improves their balance , coordination and agility.. Hone their listening skills ...",https://www.youtube.com/watch?v=4bxF6pUxc9o,23,0,0,0
MOMV7Pv0Yfo,"Preschool Video Animal Island Learning Adventure (AILA) | Letters, Songs, Story Books",AILA Preschool Learning System,2022-04-04T08:02:55Z,"Learn Letters, Numbers, Vocabulary Words, Children's Songs, Social and Emotional Skills. Learn More: https://animalisland.us/ ...",https://www.youtube.com/watch?v=MOMV7Pv0Yfo,851,0,0,0
eghWSTGWBik,Social-Emotional Development [English],Child Care Resources,2020-08-19T17:28:10Z,Use this link to view all the information presented in the video with clickable links: https://bit.ly/3hqlX81.,https://www.youtube.com/watch?v=eghWSTGWBik,275,0,0,0
Xh3XCQ1Cn9Q,"Life Skills - Developing Children&#39;s Social Emotional Skills - Muscat, Oman 24-04-2017 - Arabic",Life Skills,2017-06-13T09:08:59Z,"Life Skills - Developing Children's Social Emotional Skills - By Shahnaz Bahman - Muscat, Oman 24-04-2017 - in Arabic ...",https://www.youtube.com/watch?v=Xh3XCQ1Cn9Q,168,0,0,0
xs7OWBj_GiE,Dr. Becky Bailey - Anger - Coach kids through it!,Conscious Discipline,2012-03-09T23:43:14Z,"http://www.ConsciousDiscipline.com World-renowned developmental psychologist and early childhood expert, Dr. Becky Bailey ...",https://www.youtube.com/watch?v=xs7OWBj_GiE,408,45,128.62,5
pNQm0RB3ZO0,Every Child must watch this |  Emotional Video | Value of Mother |,Prabodh Panchbhai,2017-09-20T12:57:26Z,Mother cares for children. So understand her and just love her. Please don't misbehave because mother always thinks of welfare ...,https://www.youtube.com/watch?v=pNQm0RB3ZO0,239,79,68.35,29
x8cB1ZELtok,Infant &amp; Toddler Swimmers | SwimRight Academy,SwimRight Academy,2019-10-05T18:02:41Z,"Truth be told, your child is never too young to start to learn how to swim. At SwimRight Academy we believe you should put your ...",https://www.youtube.com/watch?v=x8cB1ZELtok,60,0,0,0
FurmMXHrBIA,Parent Toddler Born Smart Activity - Chatter Box,Born Smart TV - [Talk. View],2018-06-26T07:03:17Z,Chatterbox is one part of the Born Smart Parent Toddler Program. During chatterbox time there will be singing or story telling ...,https://www.youtube.com/watch?v=FurmMXHrBIA,86,0,0,0
9gJ0kYOnjhw,Dr  Spocks The School Years The Emotional and Social Development of Children,Hocking,2016-04-30T03:18:10Z,,https://www.youtube.com/watch?v=9gJ0kYOnjhw,20,0,0,0
e5jJEBh48tg,Child Development Stages | Pre natal | Infancy | Early Childhood in Urdu,ITL,2020-04-08T12:00:33Z,Video Lectures Book Available WhatsApp no: 03109316585 For more Videos visit https://www.youtube.com/c/ITLkhurram .,https://www.youtube.com/watch?v=e5jJEBh48tg,704,16,22.38,8
jhpEetRseXE,"A Friend is Someone Who - read aloud | SEL books for children, books for kids&#39; social skills #read",Minty Kidz ,2021-03-02T14:30:08Z,"Hey everyone! Today I read this fun book called “A Friend is Someone Who"" written by Marilee Joy Mayfield and illustrated by ...",https://www.youtube.com/watch?v=jhpEetRseXE,423,0,0,0
ZfFopHL86PA,Child development - Toddlers Outdoors,Siren Films,2016-03-02T12:44:27Z,https://www.sirenfilms.co.uk.,https://www.youtube.com/watch?v=ZfFopHL86PA,96,0,0,0
YyMPRYjRPIw,Emotional Development | Part 2,Learning Education,2020-12-29T16:17:58Z,Best for Educationists and B.Ed students Introduction Emotional Development Expression and Control of Emotions How to deal ...,https://www.youtube.com/watch?v=YyMPRYjRPIw,1415,0,0,0
WuqouEZSEZA,Video: Infant OR Toddler Observation,Heather Hammond-Williams,2020-08-21T20:14:21Z,Videos helps with Infant and Toddler Assignment.,https://www.youtube.com/watch?v=WuqouEZSEZA,842,0,0,0
QZ-3wztVGFw,BEDTIME STORIES for KIDS | Children Story Collection | Animated Kids Fictions | Stories,T-Series Kids Hut,2016-05-29T13:00:01Z,"Presenting ""BEDTIME STORIES for KIDS | Children Story Collection | Animated Kids Fictions"" by KIDS HUT.",https://www.youtube.com/watch?v=QZ-3wztVGFw,2541,0,0,0
8iTPPh1d2j8,Keep Your Hands to Yourself S3 E20,WonderGrove Kids,2014-07-22T16:38:47Z,"Maria learns to respect her friend Dee, and keep her hands to herself! SUBSCRIBE: ...",https://www.youtube.com/watch?v=8iTPPh1d2j8,147,0,0,0
xIfLgHBwYx4,In My Heart: A Book of Feelings,The StoryTime Family,2018-02-15T14:00:02Z,"Have you ever felt happiness, sadness, bravery, anger or shyness? Do you understand what it means to feel that way. Join us as ...",https://www.youtube.com/watch?v=xIfLgHBwYx4,287,0,0,0
6aSoWT2egKQ,Activities For Toddlers| DIY Learning Emotions Puzzle Activity,Kids Art Zone,2020-10-11T04:45:00Z,Learning how to read and interpret facial expressions and body language is a important social skill. As our babies grow into ...,https://www.youtube.com/watch?v=6aSoWT2egKQ,85,0,0,0
TkPwr_plwhU,5 (More) Self Regulation Games and Activities | Social Emotional Learning,Kreative Leadership,2020-10-12T12:30:12Z,"In this video, I give you 5 research-proven and incredibly fun self regulation games & activities. And, I explain how & why these ...",https://www.youtube.com/watch?v=TkPwr_plwhU,793,10,57.8,3
#NAME?,Part#1 | 10 Brain development activities for 3 to 6 years | Improve Concentration &amp; Observation,RKistic,2020-11-20T10:00:11Z,"Hello Parents, Welcome to our channel RKistic! Part#1 | 10 Brain development activities for 3 to 6 years | Improve Concentration ...",https://www.youtube.com/watch?v=-AscojaY5vY,353,0,0,0
K4rxd1g49IY,Social Emotional Development,Alicia Vasquez,2020-08-05T13:53:22Z,Parent Calander Activity.,https://www.youtube.com/watch?v=K4rxd1g49IY,290,0,0,0
pGGCV2nOmXQ,"Preschool Video Animal Island Learning Adventure (AILA) | Letters, Songs, Story Books",AILA Preschool Learning System,2022-04-10T08:02:01Z,"Learn Letters, Numbers, Vocabulary Words, Children's Songs, Social and Emotional Skills. Learn More: https://animalisland.us/ ...",https://www.youtube.com/watch?v=pGGCV2nOmXQ,907,0,0,0
ZcnhzSgEYb8,How COVID-19 is affecting child development,CBC News,2021-03-10T15:22:11Z,"Caron Irwin, a child development expert and parenting coach, answers viewer questions about how the pandemic, lockdowns and ...",https://www.youtube.com/watch?v=ZcnhzSgEYb8,687,70,124.16,94
SJOjpprbfeE,Alfred &amp; Shadow - A short story about emotions (education psychology health animation),Anne Hilde Vassbø Hagen,2015-02-06T19:44:10Z,"Alfred is in love. He is also angry, shameful, scared, sad and lonley. His good friend Joy supports him in his constant fight against ...",https://www.youtube.com/watch?v=SJOjpprbfeE,424,0,0,0
xOah3xnEbvA,Emotion &amp; Feelings Activities for Children,The Purple Alphabet,2019-09-24T17:42:27Z,In this video I will show you several emotion activities and games that you can play with your kids that foster wellness and self ...,https://www.youtube.com/watch?v=xOah3xnEbvA,1143,20,160.75,19
0XBvhvIJPq8,"Preschool Video Animal Island Learning Adventure (AILA) | Letters, Songs, Story Books",AILA Preschool Learning System,2022-04-11T08:02:28Z,"Learn Letters, Numbers, Vocabulary Words, Children's Songs, Social and Emotional Skills. Learn More: https://animalisland.us/ ...",https://www.youtube.com/watch?v=0XBvhvIJPq8,947,0,0,0
vdse0NuvGM8,Emotional Reactions of children with Autism,La Trobe University,2013-10-31T21:25:32Z,"http://www.latrobe.edu.au/otarc/ Heather Nuske investigates the widespread belief that individuals with autism are ""emotinoally ...",https://www.youtube.com/watch?v=vdse0NuvGM8,516,1,273,0
lociwk-Lnac,Emotional development.,EDU RICH,2020-10-20T16:40:21Z,,https://www.youtube.com/watch?v=lociwk-Lnac,537,1,4,0
676MC7h9Jqo,How to Encourage Social and Emotional Growth and Development in Your Child,Santa Fe College Educational Media Studio,2022-01-28T21:44:42Z,,https://www.youtube.com/watch?v=676MC7h9Jqo,637,0,0,0
X2dXmB8rpDM,Amy Callan- Managing the emotional states of an infant and toddler,Amy Cohen,2020-05-20T20:31:19Z,,https://www.youtube.com/watch?v=X2dXmB8rpDM,1171,0,0,0
811dQ_OisK0,What If Everybody Did That? | Social Skills for Kids | Read Aloud,KidTimeStoryTime,2019-03-13T12:15:00Z,Kids Books: WHAT IF EVERYBODY DID THAT read aloud for children shows us what happens when everyone decides to break ...,https://www.youtube.com/watch?v=811dQ_OisK0,675,0,0,0
0vdPxLfAsqo,How to parent a teen from a teen’s perspective | Lucy Androski | TEDxYouth@Okoboji,TEDx Talks,2020-11-13T19:53:57Z,"A teen's opinion on parenting from stereotypes and experience. This talk teaches parents about technology, teen emotions, and ...",https://www.youtube.com/watch?v=0vdPxLfAsqo,315,393,153.33,717
nSH8Vq9J9cY,Piper&#39;s Playroom | &quot;I Am Brave&quot; | Videos for Toddlers,Piper's Playroom,2020-05-24T01:16:06Z,"""I AM BRAVE"" - Episode 1! Welcome to Piper's Playroom! Piper's Playroom is a parent and toddler-approved, educational, ...",https://www.youtube.com/watch?v=nSH8Vq9J9cY,466,0,0,0
qMpgmMohmJw,"Floor plans for infant, toddler and preschool rooms",Stephaine Courtney,2016-06-08T02:54:31Z,,https://www.youtube.com/watch?v=qMpgmMohmJw,655,0,0,0
164NhAql5rg,Child Development Lecture 3 Part 2. 3 Domains of Toddler Development.,Peak Point Of Education,2021-12-20T15:42:48Z,Assalam-o-Alaikum dear friends. Welcome to my Youtube Channel : Peak Point Of Education. This Channel is especially made for ...,https://www.youtube.com/watch?v=164NhAql5rg,388,1,13,1
rW2r5uStgG0,The Power and Importance of...READING! | Luke Bakic | TEDxYouth@TBSWarsaw,TEDx Talks,2018-11-20T22:31:14Z,Why reading is so important in today's society - a 9 year old's perspective Luke is passionate about reading and believes the ...,https://www.youtube.com/watch?v=rW2r5uStgG0,190,370,69.45,195
RyudWIhRSXA,"WICCI Webinar on Raising Resilient Children: Social and Emotional Learning in Early Years, 10-11-20.",EARLY CHILD DEVELOPMENT FORUM,2020-11-11T05:57:10Z,WICCI India Bangladesh Business Council Building resilience in children helps them to overcome obstacles more easily and ...,https://www.youtube.com/watch?v=RyudWIhRSXA,4448,3,292,0
gxo2pdX1ctA,7 Best Activities for a 5 Month Old Baby Development,FirstCry Parenting,2021-01-31T08:30:03Z,"As a mother to a 5-month-old, one of the things you must constantly be struggling with is how to occupy your baby's time and how ...",https://www.youtube.com/watch?v=gxo2pdX1ctA,200,9,67.89,8
qfZXh__AWj4,emotions song | nursery rhymes | original song | kids songs | baby videos | Kids Tv Nursery Rhymes,Kids TV - Nursery Rhymes And Baby Songs,2016-07-12T13:37:39Z,Kids TV is home to various popular nursery rhymes that educate & entertain toddlers. Our videos impart family values ...,https://www.youtube.com/watch?v=qfZXh__AWj4,202,0,0,0
K_o-oETPTVY,Is your toddler OVERSTIMULATED? Simple strategies to decrease meltdowns + controlling behaviour,OT Holly,2022-04-12T13:43:55Z,Grab your FREE ticket for the Purposeful Parenting: Sensory Savvy Parenting Summit https://sensorysavvyparenting.site/Holly ...,https://www.youtube.com/watch?v=K_o-oETPTVY,669,1,47,0
3Y2KfP9CKTQ,"Sensory Play Ideas for Babies, Toddlers, and Preschoolers:  Montessori Homeschool Series.",Montessori Motherhood,2021-10-14T03:13:18Z,DIY sensory play ideas for children using items that you already have in your home. This video will show edible safe items for ...,https://www.youtube.com/watch?v=3Y2KfP9CKTQ,199,6,61.5,1
EQPSJ3nXg-E,"🔴 Deep Sleep Music 24/7, Calming Music, Insomnia, Sleep, Relaxing Music, Study, Sleep Meditation",Yellow Brick Cinema - Relaxing Music,2021-12-06T02:00:59Z,"Get the new Yellow Brick Cinema iOS app for a 7-day FREE trial: https://apple.co/30uHqHe Deep Sleep Music 24/7, Calming ...",https://www.youtube.com/watch?v=EQPSJ3nXg-E,0,0,0,0
OwEqmxRTrH4,Role-Playing Emotions in Early Childhood,YaleCampus,2016-05-20T18:51:28Z,Young children love to role-play to learn about the world around them. Acting out different emotions through role-play can help ...,https://www.youtube.com/watch?v=OwEqmxRTrH4,190,0,0,0
ZZ7R3BLBmLw,Socio-Emotional Development of Intermediate Schoolers,Lester Lord Malaton,2019-08-08T14:04:46Z,Socio-Emotional Development of Intermediate Schoolers Presented by: Susan S. Acharon for ECEd-2.,https://www.youtube.com/watch?v=ZZ7R3BLBmLw,615,0,0,0
_IRI7kaxH_E,Social Emotional Development for your School Ager (ages 5-8),Child Care Answers,2021-12-26T15:08:20Z,"It can be difficult to understand your child's emotions, but understanding their social emotional development can help you.",https://www.youtube.com/watch?v=_IRI7kaxH_E,3125,0,0,0
